pixel,elem,real,imag
741,1,0.0517641724,-0.0359251968
741,2,0.0030055349,-0.0629373194
741,3,-0.0197507593,-0.0598332554
741,4,-0.0303290183,-0.0552328048
741,5,-0.0481083629,-0.0406940095
741,6,-0.0615675979,0.0133975455
741,7,-0.0268459125,0.0570031597
741,8,-0.0424887708,0.0465282168
741,9,-0.0596992777,-0.0201537762
741,10,-0.0055938895,-0.0627603205
741,11,0.0229984481,-0.0586619039
741,12,0.0358322690,-0.0518287333
741,13,0.0551938787,-0.0303942541
741,14,0.0500477344,0.0382809239
741,15,-0.0148848091,0.0612257078
741,16,0.0149884731,0.0612014290
741,17,0.0210018831,0.0594063973
741,18,0.0268068333,0.0570222715
741,19,0.0290579366,0.0559088926
741,20,0.0301659439,0.0553187419
741,21,0.0323464223,0.0540729514
741,22,0.0375641891,0.0505873316
741,23,0.0424097720,0.0465997062
741,24,0.0599457785,-0.0194039032
741,25,0.0268942541,-0.0569798011
741,26,-0.0231224782,-0.0586122786
741,27,-0.0407092410,-0.0480916933
741,28,-0.0479881731,-0.0408312521
741,29,-0.0585534679,-0.0232712804
741,30,-0.0570483137,0.0267496019
741,31,-0.0195566921,0.0598967306
741,32,-0.0115463483,0.0619422866
741,33,-0.0259352406,0.0574244985
741,34,-0.0388382503,0.0496149472
741,35,-0.0434140481,0.0456648924
741,36,-0.0455546802,0.0435298490
741,37,-0.0495163268,0.0389641144
741,38,-0.0573576497,0.0260808332
741,39,-0.0619129584,0.0117030825
741,40,-0.0599789404,0.0193037678
741,41,-0.0501238316,0.0381794953
741,42,-0.0345444814,0.0526946996
741,43,-0.0270910130,0.0568872481
741,44,-0.0231680773,0.0585945439
741,45,-0.0150204648,0.0611923422
741,46,0.0062195272,0.0627007332
741,47,0.0267490375,0.0570480110
742,0,0.0000809636,0.0630096804
742,1,-0.0058705716,0.0627357787
742,2,-0.0117696298,0.0619009021
742,3,-0.0141026544,0.0614114249
742,4,-0.0152603413,0.0611349071
742,5,-0.0175623892,0.0605135933
742,6,-0.0232002395,0.0585830920
742,7,-0.0286298203,0.0561295551
742,8,0.0410115986,0.0478352807
742,9,0.0620258825,-0.0110872574
742,10,0.0219001353,-0.0590805895
742,11,-0.0038155360,-0.0628934790
742,12,-0.0167080418,-0.0607536927
742,13,-0.0398128720,-0.0488374322
742,14,-0.0622821877,0.0095453685
742,15,-0.0233589892,0.0585191716
742,16,0.0015659228,0.0629902285
742,17,-0.0032046636,0.0629277863
742,18,-0.0079567760,0.0625045167
742,19,-0.0098462716,0.0622350808
742,20,-0.0107878395,0.0620786416
742,21,-0.0126632923,0.0617236193
742,22,-0.0172969568,0.0605885892
742,23,-0.0218321002,0.0591064046
742,24,-0.0286522856,0.0561186654
742,25,-0.0297047494,0.0555685377
742,26,-0.0307469901,0.0549984846
742,27,-0.0311608996,0.0547649183
742,28,-0.0313671860,0.0546469406
742,29,-0.0317783854,0.0544086786
742,30,-0.0327984356,0.0537996336
742,31,-0.0338069564,0.0531717016
742,32,0.0607125353,0.0168588781
742,33,0.0492517608,-0.0393004921
742,34,-0.0029615700,-0.0629399321
742,35,-0.0259660199,-0.0574104806
742,36,-0.0362828339,-0.0515145327
742,37,-0.0527241500,-0.0345010985
742,38,-0.0588604961,0.0224849840
742,39,-0.0162930974,0.0608659490
742,40,-0.0219735665,0.0590536740
742,41,-0.0618218274,0.0121787326
742,42,-0.0427296463,-0.0463074275
742,43,-0.0208465654,-0.0594610404
742,44,-0.0083670745,-0.0624515243
742,45,0.0171011446,-0.0606447260
742,46,0.0606279162,-0.0171632354
742,47,0.0463524612,0.0426815906
743,0,0.0169713381,0.0606818221
743,1,0.0240816779,0.0582264882
743,2,0.0308485667,0.0549412291
743,3,0.0334376839,0.0534049251
743,4,0.0347071234,0.0525915033
743,5,0.0371784312,0.0508736965
743,6,0.0429743323,0.0460806087
743,7,0.0481593905,0.0406316912
743,8,0.0329180189,0.0537270896
743,9,0.0109104377,0.0620573374
743,10,-0.0126184774,0.0617322800
743,11,-0.0217173990,0.0591475134
743,12,-0.0260959883,0.0573507027
743,13,-0.0343872383,0.0527975763
743,14,-0.0513604238,0.0364994316
743,15,-0.0611700494,0.0151104513
743,16,0.0599775561,0.0193140802
743,17,0.0521038589,-0.0354303860
743,18,0.0040863052,-0.0628762389
743,19,-0.0185353020,-0.0602216738
743,20,-0.0291146332,-0.0558798462
743,21,-0.0470792376,-0.0418780857
743,22,-0.0619713303,0.0113859296
743,23,-0.0291163812,0.0558767578
743,24,-0.0204797593,0.0595864441
743,25,-0.0567217132,0.0274334418
743,26,-0.0594264482,-0.0209398547
743,27,-0.0499880998,-0.0383559442
743,28,-0.0433371371,-0.0457371353
743,29,-0.0269948753,-0.0569324946
743,30,0.0213981096,-0.0592640223
743,31,0.0571402374,-0.0265554741
743,32,-0.0123240642,0.0617922907
743,33,-0.0275810566,0.0566524351
743,34,-0.0410366368,0.0478129732
743,35,-0.0457128325,0.0433637276
743,36,-0.0478741878,0.0409654222
743,37,-0.0518138628,0.0358526356
743,38,-0.0592083619,0.0215512995
743,39,-0.0627375200,0.0058429626
743,40,-0.0211344391,0.0593585409
743,41,0.0461914450,0.0428536450
743,42,0.0576087388,-0.0255191722
743,43,0.0400017137,-0.0486816093
743,44,0.0276810735,-0.0566019284
743,45,-0.0007004902,-0.0630047210
743,46,-0.0581625442,-0.0242320035
743,47,-0.0452266330,0.0438702160
744,0,0.0573338820,0.0261354799
744,1,0.0583964609,-0.0236644682
744,2,0.0229665798,-0.0586752037
744,3,0.0030241992,-0.0629371812
744,4,-0.0072057566,-0.0625976410
744,5,-0.0268196588,-0.0570181173
744,6,-0.0598397589,-0.0197305298
744,7,-0.0554692203,0.0298863365
744,8,-0.0389888321,0.0494956945
744,9,-0.0575730176,0.0256007451
744,10,-0.0628677112,-0.0042041778
744,11,-0.0608766244,-0.0162496937
744,12,-0.0590158879,-0.0220716096
744,13,-0.0536512893,-0.0330389015
744,14,-0.0320506814,-0.0542486683
744,15,-0.0030521119,-0.0629356317
744,16,-0.0207540029,0.0594937454
744,17,-0.0408782907,0.0479488802
744,18,-0.0554602056,0.0299038740
744,19,-0.0592662786,0.0213921000
744,20,-0.0606864839,0.0169478137
744,21,-0.0625233272,0.0078065212
744,22,-0.0611097710,-0.0153497173
744,23,-0.0514119674,-0.0364246579
744,24,-0.0580472439,0.0245061779
744,25,0.0007356283,0.0630046832
744,26,0.0586037785,0.0231440966
744,27,0.0627111675,-0.0061071033
744,28,0.0595323889,-0.0206364364
744,29,0.0435853639,-0.0455000780
744,30,-0.0256405189,-0.0575540103
744,31,-0.0629763939,0.0019733283
744,32,0.0322127426,0.0541526713
744,33,0.0479212434,0.0409112914
744,34,0.0585331618,0.0233210723
744,35,0.0610782159,0.0154751980
744,36,0.0619603862,0.0114442732
744,37,0.0629242509,0.0032525053
744,38,0.0606262809,-0.0171618995
744,39,0.0518835291,-0.0357525777
744,40,0.0623901420,-0.0088229241
744,41,0.0534751338,0.0333269316
744,42,0.0195606365,0.0598953879
744,43,0.0023006557,0.0629666136
744,44,-0.0064811448,0.0626741934
744,45,-0.0234989297,0.0584630294
744,46,-0.0555711450,0.0296983328
744,47,-0.0616631647,-0.0129498948
745,0,-0.0246401446,0.0579918882
745,1,-0.0464176740,0.0426094431
745,2,-0.0598838139,0.0195978572
745,3,-0.0623414089,0.0091499724
745,4,-0.0628961705,0.0038077452
745,5,-0.0626293997,-0.0069223511
745,6,-0.0541584169,-0.0322035092
745,7,-0.0359917922,-0.0517182533
745,8,-0.0624671114,-0.0082562393
745,9,-0.0361346974,0.0516202622
745,10,0.0291382341,0.0558685169
745,11,0.0500287348,0.0383065637
745,12,0.0571373087,0.0265626953
745,13,0.0630094391,-0.0000897684
745,14,0.0289775380,-0.0559505582
745,15,-0.0362827381,-0.0515143209
745,16,0.0448690019,0.0442374034
745,17,0.0610618878,0.0155437446
745,18,0.0605591374,-0.0173996807
745,19,0.0555537190,-0.0297315402
745,20,0.0521028303,-0.0354322634
745,21,0.0434983331,-0.0455857266
745,22,0.0145436603,-0.0613075665
745,23,-0.0183874930,-0.0602669417
745,24,0.0147834178,-0.0612509270
745,25,0.0585484607,-0.0232867270
745,26,0.0528133266,0.0343651114
745,27,0.0361876194,0.0515817818
745,28,0.0257325805,0.0575157150
745,29,0.0024268924,0.0629629944
745,30,-0.0500112383,0.0383285951
745,31,-0.0601671295,-0.0187107115
745,32,0.0517105764,0.0360049672
745,33,0.0629084587,-0.0035827260
745,34,0.0472880814,-0.0416424988
745,35,0.0346755669,-0.0526102316
745,36,0.0273913855,-0.0567444021
745,37,0.0115082235,-0.0619495544
745,38,-0.0291775595,-0.0558465815
745,39,-0.0574246055,-0.0259354863
745,40,-0.0612465045,0.0147991097
745,41,-0.0626877909,0.0063531451
745,42,-0.0629709022,-0.0022098063
745,43,-0.0627578676,-0.0056321389
745,44,-0.0625814575,-0.0073377561
745,45,-0.0620899486,-0.0107309369
745,46,-0.0600608652,-0.0190533521
745,47,-0.0569208421,-0.0270238420
746,0,0.0535831595,0.0331531639
746,1,0.0622899553,-0.0094971080
746,2,0.0412689616,-0.0476145237
746,3,0.0263806258,-0.0572217807
746,4,0.0180697977,-0.0603640819
746,5,0.0005496909,-0.0630082102
746,6,-0.0404276856,-0.0483296200
746,7,-0.0621129373,-0.0105866243
746,8,-0.0484814514,-0.0402438983
746,9,0.0153812447,-0.0611018833
746,10,0.0617574067,-0.0124938374
746,11,0.0610464239,0.0156019884
746,12,0.0560295941,0.0288237741
746,13,0.0379229399,0.0503188818
746,14,-0.0290253136,0.0559262205
746,15,-0.0629757664,-0.0020473789
746,16,0.0422298007,0.0467632864
746,17,0.0590423660,0.0220021396
746,18,0.0625336869,-0.0077229005
746,19,0.0599145654,-0.0195037316
746,20,0.0577712284,-0.0251521577
746,21,0.0519164175,-0.0357052042
746,22,0.0295849768,-0.0556319492
746,23,0.0005785461,-0.0630072092
746,24,-0.0482635294,-0.0405082304
746,25,-0.0561070401,-0.0286748717
746,26,-0.0611019179,-0.0153866517
746,27,-0.0622403687,-0.0098132032
746,28,-0.0626197219,-0.0069935949
746,29,-0.0629950348,-0.0013174895
746,30,-0.0616904693,0.0128186682
746,31,-0.0572550169,0.0263043568
746,32,-0.0238961097,0.0583025631
746,33,-0.0455580782,0.0435282267
746,34,-0.0593302845,0.0212146051
746,35,-0.0620389073,0.0110150302
746,36,-0.0627434736,0.0057810356
746,37,-0.0628281851,-0.0047717104
746,38,-0.0554458543,-0.0299316917
746,39,-0.0384617316,-0.0499082763
746,40,-0.0599132189,-0.0195047456
746,41,-0.0525637884,0.0347440996
746,42,-0.0055347745,0.0627655138
746,43,0.0169010968,0.0607001754
746,44,0.0274813399,0.0567003307
746,45,0.0456727666,0.0434071912
746,46,0.0624034681,-0.0087189097
746,47,0.0320270749,-0.0542639707
747,0,0.0291168032,0.0558778477
747,1,0.0431127120,0.0459502405
747,2,0.0539111230,0.0326147866
747,3,0.0571464056,0.0265410569
747,4,0.0585129832,0.0233816209
747,5,0.0607131142,0.0168611614
747,6,0.0630090504,-0.0001442636
747,7,0.0606337963,-0.0171386787
747,8,0.0152993042,-0.0611241433
747,9,-0.0199167145,-0.0597791846
747,10,-0.0489019285,-0.0397338060
747,11,-0.0565824769,-0.0277230134
747,12,-0.0593555500,-0.0211439296
747,13,-0.0625893446,-0.0072589054
747,14,-0.0566977775,0.0274864455
747,15,-0.0330695670,0.0536332626
747,16,-0.0185022007,0.0602314850
747,17,-0.0380111296,0.0502525967
747,18,-0.0529226759,0.0341959462
747,19,-0.0571719215,0.0264871777
747,20,-0.0588823560,0.0224287317
747,21,-0.0614335818,0.0140041133
747,22,-0.0625140999,-0.0078817317
747,23,-0.0560342241,-0.0288140288
747,24,-0.0624483874,-0.0083856416
747,25,-0.0556175423,0.0296114154
747,26,-0.0279070090,0.0564922176
747,27,-0.0131191681,0.0616284751
747,28,-0.0053618800,0.0627809037
747,29,0.0102804306,0.0621652542
747,30,0.0446087199,0.0445005675
747,31,0.0621905002,0.0101296357
747,32,0.0584718125,0.0234795482
747,33,0.0565104171,-0.0278720758
747,34,0.0169619800,-0.0606836152
747,35,-0.0039958558,-0.0628826398
747,36,-0.0144548228,-0.0613289702
747,37,-0.0338682836,-0.0531327760
747,38,-0.0621709578,-0.0102412901
747,39,-0.0491210149,0.0394619681
747,40,-0.0612048330,0.0149690253
747,41,-0.0366652356,-0.0512422980
747,42,0.0339227096,-0.0530971731
747,43,0.0544772761,-0.0316591353
747,44,0.0604040853,-0.0179280225
747,45,0.0619067400,0.0117338488
747,46,0.0121403438,0.0618285260
747,47,-0.0528729163,0.0342716229
748,0,-0.0086119476,0.0624193469
748,1,-0.0222545857,0.0589499962
748,2,-0.0347865102,0.0525374919
748,3,-0.0393454686,0.0492157292
748,4,-0.0415070913,0.0474081366
748,5,-0.0455812311,0.0435053602
748,6,-0.0541018754,0.0322968486
748,7,-0.0599212728,0.0194788802
748,8,-0.0581423741,0.0242766566
748,9,-0.0488179398,0.0398335780
748,10,-0.0354482173,0.0520895492
748,11,-0.0292064963,0.0558288981
748,12,-0.0259344613,0.0574224824
748,13,-0.0191411362,0.0600294685
748,14,-0.0012482850,0.0629958357
748,15,0.0167492946,0.0607419001
748,16,0.0606008064,0.0172564546
748,17,0.0504221571,-0.0377863747
748,18,0.0004519061,-0.0630086937
748,19,-0.0222579044,-0.0589480379
748,20,-0.0326721866,-0.0538772807
748,21,-0.0498749108,-0.0385053450
748,22,-0.0608399792,0.0163849088
748,23,-0.0237912877,0.0583439749
748,24,-0.0389808258,0.0495034739
748,25,-0.0611926440,-0.0150157001
748,26,-0.0116372527,-0.0619238521
748,27,0.0169275944,-0.0606913234
748,28,0.0302563021,-0.0552680882
748,29,0.0515664689,-0.0362065383
748,30,0.0542921115,0.0319743875
748,31,-0.0066567253,0.0626553105
748,32,0.0139948422,0.0614355281
748,33,0.0179554593,0.0603975238
748,34,0.0218383033,0.0591036163
748,35,0.0233671824,0.0585159683
748,36,0.0241255846,0.0582073300
748,37,0.0256302872,0.0575603905
748,38,0.0293142745,0.0557740874
748,39,0.0328746190,0.0537530078
748,40,0.0624875018,-0.0080907573
748,41,0.0348725195,-0.0524790701
748,42,-0.0167478983,-0.0607413917
748,43,-0.0361600113,-0.0515991216
748,44,-0.0444180776,-0.0446884036
748,45,-0.0568390345,-0.0271919798
748,46,-0.0578039565,0.0250768055
748,47,-0.0189785043,0.0600832204
749,0,0.0610490334,0.0155948855
749,1,0.0486296669,-0.0400666112
749,2,-0.0036271041,-0.0629051521
749,3,-0.0264551419,-0.0571867389
749,4,-0.0366715147,-0.0512408658
749,5,-0.0529145178,-0.0342115668
749,6,-0.0588518735,0.0225079577
749,7,-0.0165792579,0.0607884608
749,8,-0.0206341083,0.0595343435
749,9,-0.0611426138,0.0152230000
749,10,-0.0461405553,-0.0429093529
749,11,-0.0259462005,-0.0574192171
749,12,-0.0141058073,-0.0614100463
749,13,0.0107516986,-0.0620852411
749,14,0.0578829624,-0.0248950549
749,15,0.0524631164,0.0348971803
749,16,-0.0006678867,0.0630057095
749,17,-0.0085676918,0.0624236998
749,18,-0.0163320532,0.0608555074
749,19,-0.0193724073,0.0599572751
749,20,-0.0208744919,0.0594507335
749,21,-0.0238385195,0.0583258203
749,22,-0.0309683581,0.0548740345
749,23,-0.0376090394,0.0505549345
749,24,0.0320957454,0.0542232605
749,25,0.0629844889,-0.0018082685
749,26,0.0289318164,-0.0559749908
749,27,0.0032141197,-0.0629276203
749,28,-0.0101616055,-0.0621849155
749,29,-0.0349513993,-0.0524273992
749,30,-0.0627968777,0.0051767312
749,31,-0.0258943838,0.0574429075
749,32,0.0049898704,0.0628121509
749,33,0.0015992904,0.0629899913
749,34,-0.0017969548,0.0629843569
749,35,-0.0031543170,0.0629311259
749,36,-0.0038325487,0.0628934312
749,37,-0.0051875926,0.0627961896
749,38,-0.0085631729,0.0624256376
749,39,-0.0119138729,0.0618734448
749,40,-0.0214558018,0.0592434611
749,41,-0.0256563011,0.0575489249
749,42,-0.0297242019,0.0555571208
749,43,-0.0313098887,0.0546795760
749,44,-0.0320928747,0.0542237501
749,45,-0.0336392616,0.0532786334
749,46,-0.0373799471,0.0507245596
749,47,-0.0409276351,0.0479084464
750,0,-0.0126047982,0.0617342426
750,1,-0.0292595256,0.0558021404
750,2,-0.0436105332,0.0454768308
750,3,-0.0484446695,0.0402885683
750,4,-0.0506377699,0.0375013674
750,5,-0.0545305554,0.0315725950
750,6,-0.0611529953,0.0151799109
750,7,-0.0629626794,-0.0024067688
750,8,-0.0297078839,0.0555646422
750,9,0.0398612869,0.0487972092
750,10,0.0603767324,-0.0180223035
750,11,0.0456519418,-0.0434288811
750,12,0.0342755186,-0.0528712985
750,13,0.0065910669,-0.0626635952
750,14,-0.0553056036,-0.0301900876
750,15,-0.0491416671,0.0394362086
750,16,0.0204919940,0.0595841026
750,17,0.0288639751,0.0560092198
750,18,0.0366334034,0.0512652649
750,19,0.0395364395,0.0490615075
750,20,0.0409381661,0.0478977739
750,21,0.0436391953,0.0454507917
750,22,0.0497328814,0.0386876535
750,23,0.0547887681,0.0311164142
750,24,0.0407062080,0.0480931781
750,25,0.0171864003,0.0606185360
750,26,-0.0094072785,0.0623019269
750,27,-0.0198390358,0.0598032671
750,28,-0.0248575870,0.0578975126
750,29,-0.0343183898,0.0528419019
750,30,-0.0530914677,0.0339307585
750,31,-0.0623693425,0.0089509615
750,32,0.0601518443,0.0187584437
750,33,0.0522825343,-0.0351676681
750,34,0.0053043832,-0.0627851133
750,35,-0.0170171847,-0.0606671339
750,36,-0.0275400831,-0.0566711458
750,37,-0.0456408753,-0.0434386602
750,38,-0.0624448623,0.0084014263
750,39,-0.0325378063,0.0539569242
750,40,-0.0223080436,0.0589274879
750,41,-0.0564839662,0.0279225456
750,42,-0.0603648896,-0.0180586273
750,43,-0.0523348702,-0.0350870004
750,44,-0.0465055408,-0.0425119980
750,45,-0.0318697224,-0.0543545200
750,46,0.0137188204,-0.0614968039
750,47,0.0519486001,-0.0356555596
751,0,0.0353628463,0.0521512192
751,1,0.0512172238,0.0367006136
751,2,0.0607493528,0.0167196282
751,3,0.0624984784,0.0079991116
751,4,0.0629113031,0.0035685038
751,5,0.0627858569,-0.0053246876
751,6,0.0570668786,-0.0267117990
751,7,0.0443056720,-0.0448007310
751,8,0.0600780366,-0.0189915216
751,9,0.0571448252,0.0265428385
751,10,0.0242435540,0.0581575542
751,11,0.0061996758,0.0627025720
751,12,-0.0031269637,0.0629308122
751,13,-0.0213715366,0.0592730898
751,14,-0.0557793868,0.0293047232
751,15,-0.0609349723,-0.0160320328
751,16,0.0573057076,0.0262006724
751,17,0.0589428697,-0.0222687765
751,18,0.0256624805,-0.0575456327
751,19,0.0065067093,-0.0626721918
751,20,-0.0034362498,-0.0629153991
751,21,-0.0228195001,-0.0587321919
751,22,-0.0577825845,-0.0251253375
751,23,-0.0585154063,0.0233652370
751,24,-0.0429215097,0.0461271523
751,25,-0.0584072338,0.0236334674
751,26,-0.0629211097,-0.0033000060
751,27,-0.0613890082,-0.0141895971
751,28,-0.0599165990,-0.0194927054
751,29,-0.0556148778,-0.0296133136
751,30,-0.0378612265,-0.0503637847
751,31,-0.0129951021,-0.0616532291
751,32,-0.0204399933,0.0596012414
751,33,-0.0414623718,0.0474454769
751,34,-0.0563252639,0.0282411712
751,35,-0.0600123900,0.0191992660
751,36,-0.0613197966,0.0144913413
751,37,-0.0628223471,0.0048427525
751,38,-0.0599878321,-0.0192750946
751,39,-0.0482430964,-0.0405301582
751,40,-0.0603981921,0.0179470416
751,41,-0.0065451052,0.0626669245
751,42,0.0553857376,0.0300393351
751,43,0.0629868597,0.0016256598
751,44,0.0616265537,-0.0131206192
751,45,0.0489567191,-0.0396645993
751,46,-0.0178978404,-0.0604121160
751,47,-0.0626608925,-0.0065952155
752,0,0.0513651086,0.0364957015
752,1,0.0629998656,-0.0011369799
752,2,0.0500137384,-0.0383251369
752,3,0.0387626872,-0.0496751435
752,4,0.0321495744,-0.0541925492
752,5,0.0174814747,-0.0605374504
752,6,-0.0218825458,-0.0590872915
752,7,-0.0526943559,-0.0345467191
752,8,-0.0626269488,0.0069310087
752,9,-0.0629864318,0.0016914034
752,10,-0.0629080327,-0.0035599141
752,11,-0.0627544496,-0.0056557332
752,12,-0.0626514475,-0.0067013580
752,13,-0.0623928285,-0.0087867371
752,14,-0.0614448294,-0.0139525486
752,15,-0.0600696455,-0.0190208845
752,16,-0.0236833701,0.0583889418
752,17,-0.0460786950,0.0429759775
752,18,-0.0598950420,0.0195621002
752,19,-0.0623769119,0.0088996835
752,20,-0.0629140337,0.0034472379
752,21,-0.0625615378,-0.0074942277
752,22,-0.0535802037,-0.0331551101
752,23,-0.0346237332,-0.0526439008
752,24,-0.0618246411,-0.0121635716
752,25,-0.0403205706,0.0484207282
752,26,0.0231562971,0.0585996966
752,27,0.0454015178,0.0436891948
752,28,0.0536491371,0.0330427473
752,29,0.0625267521,0.0077765811
752,30,0.0368070547,-0.0511422465
752,31,-0.0272290652,-0.0568235742
752,32,0.0472896718,0.0416409468
752,33,0.0621065495,0.0106316663
752,34,0.0584469932,-0.0235405305
752,35,0.0518664753,-0.0357785864
752,36,0.0476051265,-0.0412792058
752,37,0.0374001660,-0.0507094213
752,38,0.0052271619,-0.0627926982
752,39,-0.0285009661,-0.0561950007
752,40,0.0046743619,-0.0628362965
752,41,0.0550148661,-0.0307178177
752,42,0.0559430708,0.0289895462
752,43,0.0404827219,0.0482823237
752,44,0.0302234659,0.0552867190
752,45,0.0066258825,0.0626600881
752,46,-0.0486433426,0.0400517897
752,47,-0.0602232066,-0.0185294616
753,0,-0.0222467014,0.0589505516
753,1,-0.0442795873,0.0448262459
753,2,-0.0586730528,0.0229684527
753,3,-0.0616795310,0.0128736294
753,4,-0.0625430354,0.0076734624
753,5,-0.0629465689,-0.0028523924
753,6,-0.0563555574,-0.0281810228
753,7,-0.0400436438,-0.0486477848
753,8,-0.0597140187,-0.0201078993
753,9,-0.0540605258,0.0323652071
753,10,-0.0104785367,0.0621306485
753,11,0.0111950606,0.0620054924
753,12,0.0216927798,0.0591561772
753,13,0.0404549624,0.0483053022
753,14,0.0630058697,0.0005891321
753,15,0.0413515935,-0.0475409828
753,16,0.0551804697,0.0304220506
753,17,0.0614916576,-0.0137489819
753,18,0.0369673684,-0.0510252010
753,19,0.0208603831,-0.0594562179
753,20,0.0120648455,-0.0618436391
753,21,-0.0060941192,-0.0627144180
